#(1+z) Log10(Halo Mass) Log10(<SFH>)
#Units are Msun and Msun/yr, respectively.
1.137627 9.050000 -3.708998
1.156112 9.050000 -3.691895
1.174898 9.050000 -3.676577
1.193988 9.050000 -3.662683
1.213389 9.050000 -3.650187
1.233105 9.050000 -3.638968
1.253141 9.050000 -3.627975
1.273503 9.050000 -3.617621
1.294196 9.050000 -3.609106
1.315225 9.050000 -3.601363
1.336596 9.050000 -3.593781
1.358314 9.050000 -3.586781
1.380384 9.050000 -3.580685
1.402814 9.050000 -3.576073
1.425608 9.050000 -3.572285
1.448772 9.050000 -3.569360
1.472312 9.050000 -3.566957
1.496236 9.050000 -3.565419
1.520548 9.050000 -3.564908
1.545254 9.050000 -3.565428
1.570363 9.050000 -3.566984
1.595879 9.050000 -3.569567
1.621810 9.050000 -3.573204
1.648162 9.050000 -3.577852
1.674943 9.050000 -3.583498
1.702158 9.050000 -3.590139
1.729816 9.050000 -3.597775
1.757923 9.050000 -3.606390
1.786488 9.050000 -3.615978
1.815516 9.050000 -3.626512
1.845015 9.050000 -3.637988
1.874994 9.050000 -3.650390
1.905461 9.050000 -3.663705
1.936422 9.050000 -3.677894
1.967886 9.050000 -3.692872
1.999862 9.050000 -3.708603
2.032357 9.050000 -3.725217
2.065380 9.050000 -3.742650
2.098940 9.050000 -3.760748
2.133045 9.050000 -3.779373
2.167704 9.050000 -3.798207
2.202926 9.050000 -3.818021
2.238721 9.050000 -3.838443
2.275097 9.050000 -3.859529
2.312065 9.050000 -3.881115
2.349633 9.050000 -3.903420
2.387811 9.050000 -3.925914
2.426610 9.050000 -3.948598
2.466039 9.050000 -3.972124
2.506109 9.050000 -3.995527
2.546830 9.050000 -4.019112
2.588213 9.050000 -4.043629
2.630268 9.050000 -4.067099
2.673006 9.050000 -4.091894
2.716439 9.050000 -4.116149
2.760578 9.050000 -4.140374
2.805434 9.050000 -4.165355
2.851018 9.050000 -4.189118
2.897343 9.050000 -4.214428
2.944421 9.050000 -4.238078
2.992265 9.050000 -4.263030
3.040885 9.050000 -4.286957
3.090295 9.050000 -4.310998
3.140509 9.050000 -4.335383
3.191538 9.050000 -4.358386
3.243397 9.050000 -4.382797
3.296098 9.050000 -4.405497
3.349655 9.050000 -4.427877
3.404083 9.050000 -4.452229
3.459395 9.050000 -4.472507
3.515606 9.050000 -4.495981
3.572730 9.050000 -4.518217
3.630783 9.050000 -4.539182
3.689779 9.050000 -4.559884
3.749732 9.050000 -4.583876
3.810661 9.050000 -4.601203
3.872580 9.050000 -4.619905
3.935504 9.050000 -4.642803
3.999451 9.050000 -4.661921
4.064437 9.050000 -4.680067
4.130479 9.050000 -4.697260
4.197595 9.050000 -4.718485
4.265800 9.050000 -4.737713
4.335114 9.050000 -4.751311
4.405555 9.050000 -4.767916
4.477139 9.050000 -4.786329
4.549887 9.050000 -4.806036
4.623817 9.050000 -4.825198
4.698949 9.050000 -4.834190
4.775301 9.050000 -4.844740
4.852893 9.050000 -4.862988
4.931747 9.050000 -4.881145
5.011882 9.050000 -4.898901
5.093318 9.050000 -4.915587
5.176079 9.050000 -4.922395
5.260183 9.050000 -4.929204
5.345655 9.050000 -4.943619
5.432516 9.050000 -4.958829
5.520787 9.050000 -4.974068
5.610493 9.050000 -4.989325
5.701657 9.050000 -5.003743
5.794302 9.050000 -5.013238
5.888452 9.050000 -5.022734
5.984131 9.050000 -5.031121
6.081367 9.050000 -5.038591
6.180181 9.050000 -5.046061
6.280601 9.050000 -5.057416
6.382653 9.050000 -5.069887
6.486363 9.050000 -5.082358
6.591759 9.050000 -5.094306
6.698867 9.050000 -5.106132
6.807715 9.050000 -5.117957
6.918332 9.050000 -5.129202
7.030747 9.050000 -5.140088
7.144987 9.050000 -5.150974
7.261084 9.050000 -5.160480
7.379068 9.050000 -5.162693
7.498969 9.050000 -5.164906
7.620818 9.050000 -5.167119
7.744647 9.050000 -5.172372
7.870488 9.050000 -5.182407
7.998374 9.050000 -5.192442
8.128337 9.050000 -5.202477
8.260412 9.050000 -5.212524
8.394634 9.050000 -5.222611
8.531036 9.050000 -5.232697
8.669655 9.050000 -5.242785
8.810526 9.050000 -5.252871
8.953687 9.050000 -5.266218
1.000000 9.100000 -3.975133
1.016249 9.100000 -3.911079
1.032761 9.100000 -3.842917
1.049542 9.100000 -3.789231
1.066596 9.100000 -3.746335
1.083927 9.100000 -3.712834
1.101539 9.100000 -3.685154
1.119438 9.100000 -3.661555
1.137627 9.100000 -3.641205
1.156112 9.100000 -3.624074
1.174898 9.100000 -3.608732
1.193988 9.100000 -3.594799
1.213389 9.100000 -3.582262
1.233105 9.100000 -3.571000
1.253141 9.100000 -3.559967
1.273503 9.100000 -3.549570
1.294196 9.100000 -3.540998
1.315225 9.100000 -3.533191
1.336596 9.100000 -3.525543
1.358314 9.100000 -3.518468
1.380384 9.100000 -3.512287
1.402814 9.100000 -3.507576
1.425608 9.100000 -3.503677
1.448772 9.100000 -3.500631
1.472312 9.100000 -3.498099
1.496236 9.100000 -3.496421
1.520548 9.100000 -3.495758
1.545254 9.100000 -3.496114
1.570363 9.100000 -3.497497
1.595879 9.100000 -3.499895
1.621810 9.100000 -3.503334
1.648162 9.100000 -3.507776
1.674943 9.100000 -3.513204
1.702158 9.100000 -3.519618
1.729816 9.100000 -3.527018
1.757923 9.100000 -3.535389
1.786488 9.100000 -3.544724
1.815516 9.100000 -3.554998
1.845015 9.100000 -3.566210
1.874994 9.100000 -3.578342
1.905461 9.100000 -3.591383
1.936422 9.100000 -3.605279
1.967886 9.100000 -3.619959
1.999862 9.100000 -3.635387
2.032357 9.100000 -3.651703
2.065380 9.100000 -3.668838
2.098940 9.100000 -3.686632
2.133045 9.100000 -3.704937
2.167704 9.100000 -3.723446
2.202926 9.100000 -3.742947
2.238721 9.100000 -3.763054
2.275097 9.100000 -3.783813
2.312065 9.100000 -3.805075
2.349633 9.100000 -3.827067
2.387811 9.100000 -3.849236
2.426610 9.100000 -3.871590
2.466039 9.100000 -3.894806
2.506109 9.100000 -3.917882
2.546830 9.100000 -3.941140
2.588213 9.100000 -3.965360
2.630268 9.100000 -3.988482
2.673006 9.100000 -4.012980
2.716439 9.100000 -4.036913
2.760578 9.100000 -4.060814
2.805434 9.100000 -4.085500
2.851018 9.100000 -4.108925
2.897343 9.100000 -4.133955
2.944421 9.100000 -4.157270
2.992265 9.100000 -4.181937
3.040885 9.100000 -4.205551
3.090295 9.100000 -4.229290
3.140509 9.100000 -4.253389
3.191538 9.100000 -4.276072
3.243397 9.100000 -4.300216
3.296098 9.100000 -4.322604
3.349655 9.100000 -4.344672
3.404083 9.100000 -4.368782
3.459395 9.100000 -4.388705
3.515606 9.100000 -4.411933
3.572730 9.100000 -4.433897
3.630783 9.100000 -4.454565
3.689779 9.100000 -4.474971
3.749732 9.100000 -4.498773
3.810661 9.100000 -4.515743
3.872580 9.100000 -4.534133
3.935504 9.100000 -4.556843
3.999451 9.100000 -4.575691
4.064437 9.100000 -4.593554
4.130479 9.100000 -4.610451
4.197595 9.100000 -4.631496
4.265800 9.100000 -4.650506
4.335114 9.100000 -4.663772
4.405555 9.100000 -4.680128
4.477139 9.100000 -4.698340
4.549887 9.100000 -4.717895
4.623817 9.100000 -4.736898
4.698949 9.100000 -4.745555
4.775301 9.100000 -4.755806
4.852893 9.100000 -4.773927
4.931747 9.100000 -4.791960
5.011882 9.100000 -4.809605
5.093318 9.100000 -4.826167
5.176079 9.100000 -4.832729
5.260183 9.100000 -4.839291
5.345655 9.100000 -4.853612
5.432516 9.100000 -4.868744
5.520787 9.100000 -4.883925
5.610493 9.100000 -4.899138
5.701657 9.100000 -4.913509
5.794302 9.100000 -4.922939
5.888452 9.100000 -4.932370
5.984131 9.100000 -4.940717
6.081367 9.100000 -4.948167
6.180181 9.100000 -4.955617
6.280601 9.100000 -4.967029
6.382653 9.100000 -4.979579
6.486363 9.100000 -4.992129
6.591759 9.100000 -5.004193
6.698867 9.100000 -5.016144
6.807715 9.100000 -5.028094
6.918332 9.100000 -5.039495
7.030747 9.100000 -5.050557
7.144987 9.100000 -5.061618
7.261084 9.100000 -5.071309
7.379068 9.100000 -5.073759
7.498969 9.100000 -5.076208
7.620818 9.100000 -5.078658
7.744647 9.100000 -5.084190
7.870488 9.100000 -5.094571
7.998374 9.100000 -5.104951
8.128337 9.100000 -5.115332
8.260412 9.100000 -5.125749
8.394634 9.100000 -5.136279
8.531036 9.100000 -5.146809
8.669655 9.100000 -5.157340
8.810526 9.100000 -5.167870
8.953687 9.100000 -5.181848
1.000000 9.150001 -3.908019
1.016249 9.150001 -3.844042
1.032761 9.150001 -3.775620
1.049542 9.150001 -3.721740
1.066596 9.150001 -3.678697
1.083927 9.150001 -3.645092
1.101539 9.150001 -3.617332
1.119438 9.150001 -3.593666
1.137627 9.150001 -3.573257
1.156112 9.150001 -3.556100
1.174898 9.150001 -3.540737
1.193988 9.150001 -3.526771
1.213389 9.150001 -3.514197
1.233105 9.150001 -3.502895
1.253141 9.150001 -3.491824
1.273503 9.150001 -3.481385
1.294196 9.150001 -3.472760
1.315225 9.150001 -3.464891
1.336596 9.150001 -3.457177
1.358314 9.150001 -3.450026
1.380384 9.150001 -3.443760
1.402814 9.150001 -3.438950
1.425608 9.150001 -3.434942
1.448772 9.150001 -3.431776
1.472312 9.150001 -3.429114
1.496236 9.150001 -3.427294
1.520548 9.150001 -3.426480
1.545254 9.150001 -3.426672
1.570363 9.150001 -3.427881
1.595879 9.150001 -3.430092
1.621810 9.150001 -3.433334
1.648162 9.150001 -3.437569
1.674943 9.150001 -3.442778
1.702158 9.150001 -3.448966
1.729816 9.150001 -3.456129
1.757923 9.150001 -3.464255
1.786488 9.150001 -3.473337
1.815516 9.150001 -3.483351
1.845015 9.150001 -3.494296
1.874994 9.150001 -3.506158
1.905461 9.150001 -3.518922
1.936422 9.150001 -3.532526
1.967886 9.150001 -3.546907
1.999862 9.150001 -3.562032
2.032357 9.150001 -3.578048
2.065380 9.150001 -3.594882
2.098940 9.150001 -3.612370
2.133045 9.150001 -3.630355
2.167704 9.150001 -3.648539
2.202926 9.150001 -3.667723
2.238721 9.150001 -3.687513
2.275097 9.150001 -3.707944
2.312065 9.150001 -3.728880
2.349633 9.150001 -3.750556
2.387811 9.150001 -3.772399
2.426610 9.150001 -3.794421
2.466039 9.150001 -3.817325
2.506109 9.150001 -3.840073
2.546830 9.150001 -3.863000
2.588213 9.150001 -3.886918
2.630268 9.150001 -3.909695
2.673006 9.150001 -3.933890
2.716439 9.150001 -3.957499
2.760578 9.150001 -3.981076
2.805434 9.150001 -4.005461
2.851018 9.150001 -4.028549
2.897343 9.150001 -4.053293
2.944421 9.150001 -4.076274
2.992265 9.150001 -4.100652
3.040885 9.150001 -4.123952
3.090295 9.150001 -4.147385
3.140509 9.150001 -4.171197
3.191538 9.150001 -4.193559
3.243397 9.150001 -4.217431
3.296098 9.150001 -4.239508
3.349655 9.150001 -4.261264
3.404083 9.150001 -4.285126
3.459395 9.150001 -4.304699
3.515606 9.150001 -4.327675
3.572730 9.150001 -4.349364
3.630783 9.150001 -4.369735
3.689779 9.150001 -4.389846
3.749732 9.150001 -4.413449
3.810661 9.150001 -4.430067
3.872580 9.150001 -4.448147
3.935504 9.150001 -4.470659
3.999451 9.150001 -4.489236
4.064437 9.150001 -4.506814
4.130479 9.150001 -4.523414
4.197595 9.150001 -4.544271
4.265800 9.150001 -4.563058
4.335114 9.150001 -4.575991
4.405555 9.150001 -4.592093
4.477139 9.150001 -4.610097
4.549887 9.150001 -4.629489
4.623817 9.150001 -4.648324
4.698949 9.150001 -4.656641
4.775301 9.150001 -4.666586
4.852893 9.150001 -4.684566
4.931747 9.150001 -4.702463
5.011882 9.150001 -4.719982
5.093318 9.150001 -4.736405
5.176079 9.150001 -4.742703
5.260183 9.150001 -4.749002
5.345655 9.150001 -4.763210
5.432516 9.150001 -4.778244
5.520787 9.150001 -4.793346
5.610493 9.150001 -4.808494
5.701657 9.150001 -4.822795
5.794302 9.150001 -4.832134
5.888452 9.150001 -4.841473
5.984131 9.150001 -4.849751
6.081367 9.150001 -4.857151
6.180181 9.150001 -4.864550
6.280601 9.150001 -4.875989
6.382653 9.150001 -4.888589
6.486363 9.150001 -4.901189
6.591759 9.150001 -4.913341
6.698867 9.150001 -4.925387
6.807715 9.150001 -4.937434
6.918332 9.150001 -4.948965
7.030747 9.150001 -4.960176
7.144987 9.150001 -4.971387
7.261084 9.150001 -4.981237
7.379068 9.150001 -4.983894
7.498969 9.150001 -4.986552
7.620818 9.150001 -4.989209
7.744647 9.150001 -4.994998
7.870488 9.150001 -5.005713
7.998374 9.150001 -5.016428
8.128337 9.150001 -5.027142
8.260412 9.150001 -5.037920
8.394634 9.150001 -5.048894
8.531036 9.150001 -5.059868
8.669655 9.150001 -5.070843
8.810526 9.150001 -5.081818
8.953687 9.150001 -5.096434
1.000000 9.200001 -3.840906
1.016249 9.200001 -3.777006
1.032761 9.200001 -3.708323
1.049542 9.200001 -3.654249
1.066596 9.200001 -3.611060
1.083927 9.200001 -3.577349
1.101539 9.200001 -3.549509
1.119438 9.200001 -3.525778
1.137627 9.200001 -3.505310
1.156112 9.200001 -3.488126
1.174898 9.200001 -3.472743
1.193988 9.200001 -3.458742
1.213389 9.200001 -3.446133
1.233105 9.200001 -3.434792
1.253141 9.200001 -3.423682
1.273503 9.200001 -3.413200
1.294196 9.200001 -3.404521
1.315225 9.200001 -3.396592
1.336596 9.200001 -3.388811
1.358314 9.200001 -3.381585
1.380384 9.200001 -3.375233
1.402814 9.200001 -3.370325
1.425608 9.200001 -3.366207
1.448772 9.200001 -3.362920
1.472312 9.200001 -3.360128
1.496236 9.200001 -3.358168
1.520548 9.200001 -3.357202
1.545254 9.200001 -3.357230
1.570363 9.200001 -3.358264
1.595879 9.200001 -3.360289
1.621810 9.200001 -3.363334
1.648162 9.200001 -3.367361
1.674943 9.200001 -3.372353
1.702158 9.200001 -3.378313
1.729816 9.200001 -3.385240
1.757923 9.200001 -3.393121
1.786488 9.200001 -3.401949
1.815516 9.200001 -3.411704
1.845015 9.200001 -3.422383
1.874994 9.200001 -3.433973
1.905461 9.200001 -3.446462
1.936422 9.200001 -3.459773
1.967886 9.200001 -3.473855
1.999862 9.200001 -3.488678
2.032357 9.200001 -3.504394
2.065380 9.200001 -3.520926
2.098940 9.200001 -3.538108
2.133045 9.200001 -3.555774
2.167704 9.200001 -3.573631
2.202926 9.200001 -3.592499
2.238721 9.200001 -3.611972
2.275097 9.200001 -3.632075
2.312065 9.200001 -3.652686
2.349633 9.200001 -3.674046
2.387811 9.200001 -3.695562
2.426610 9.200001 -3.717253
2.466039 9.200001 -3.739843
2.506109 9.200001 -3.762263
2.546830 9.200001 -3.784861
2.588213 9.200001 -3.808475
2.630268 9.200001 -3.830907
2.673006 9.200001 -3.854801
2.716439 9.200001 -3.878085
2.760578 9.200001 -3.901338
2.805434 9.200001 -3.925423
2.851018 9.200001 -3.948173
2.897343 9.200001 -3.972631
2.944421 9.200001 -3.995279
2.992265 9.200001 -4.019368
3.040885 9.200001 -4.042353
3.090295 9.200001 -4.065481
3.140509 9.200001 -4.089005
3.191538 9.200001 -4.111047
3.243397 9.200001 -4.134646
3.296098 9.200001 -4.156412
3.349655 9.200001 -4.177856
3.404083 9.200001 -4.201469
3.459395 9.200001 -4.220693
3.515606 9.200001 -4.243417
3.572730 9.200001 -4.264832
3.630783 9.200001 -4.284904
3.689779 9.200001 -4.304721
3.749732 9.200001 -4.328125
3.810661 9.200001 -4.344390
3.872580 9.200001 -4.362161
3.935504 9.200001 -4.384475
3.999451 9.200001 -4.402781
4.064437 9.200001 -4.420074
4.130479 9.200001 -4.436378
4.197595 9.200001 -4.457047
4.265800 9.200001 -4.475610
4.335114 9.200001 -4.488210
4.405555 9.200001 -4.504057
4.477139 9.200001 -4.521854
4.549887 9.200001 -4.541084
4.623817 9.200001 -4.559750
4.698949 9.200001 -4.567727
4.775301 9.200001 -4.577365
4.852893 9.200001 -4.595205
4.931747 9.200001 -4.612965
5.011882 9.200001 -4.630359
5.093318 9.200001 -4.646644
5.176079 9.200001 -4.652678
5.260183 9.200001 -4.658713
5.345655 9.200001 -4.672807
5.432516 9.200001 -4.687745
5.520787 9.200001 -4.702767
5.610493 9.200001 -4.717850
5.701657 9.200001 -4.732082
5.794302 9.200001 -4.741329
5.888452 9.200001 -4.750576
5.984131 9.200001 -4.758785
6.081367 9.200001 -4.766134
6.180181 9.200001 -4.773482
6.280601 9.200001 -4.784949
6.382653 9.200001 -4.797598
6.486363 9.200001 -4.810248
6.591759 9.200001 -4.822487
6.698867 9.200001 -4.834630
6.807715 9.200001 -4.846774
6.918332 9.200001 -4.858435
7.030747 9.200001 -4.869796
7.144987 9.200001 -4.881156
7.261084 9.200001 -4.891165
7.379068 9.200001 -4.894031
7.498969 9.200001 -4.896895
7.620818 9.200001 -4.899760
7.744647 9.200001 -4.905806
7.870488 9.200001 -4.916855
7.998374 9.200001 -4.927904
8.128337 9.200001 -4.938952
8.260412 9.200001 -4.950090
8.394634 9.200001 -4.961509
8.531036 9.200001 -4.972928
8.669655 9.200001 -4.984347
8.810526 9.200001 -4.995765
8.953687 9.200001 -5.011019
1.000000 9.250001 -3.773792
1.016249 9.250001 -3.709969
1.032761 9.250001 -3.641026
1.049542 9.250001 -3.586757
1.066596 9.250001 -3.543422
1.083927 9.250001 -3.509607
1.101539 9.250001 -3.481686
1.119438 9.250001 -3.457889
1.137627 9.250001 -3.437363
1.156112 9.250001 -3.420152
1.174898 9.250001 -3.404748
1.193988 9.250001 -3.390713
1.213389 9.250001 -3.378067
1.233105 9.250001 -3.366687
1.253141 9.250001 -3.355539
1.273503 9.250001 -3.345016
1.294196 9.250001 -3.336282
1.315225 9.250001 -3.328292
1.336596 9.250001 -3.320444
1.358314 9.250001 -3.313143
1.380384 9.250001 -3.306706
1.402814 9.250001 -3.301699
1.425608 9.250001 -3.297472
1.448772 9.250001 -3.294064
1.472312 9.250001 -3.291143
1.496236 9.250001 -3.289042
1.520548 9.250001 -3.287924
1.545254 9.250001 -3.287788
1.570363 9.250001 -3.288648
1.595879 9.250001 -3.290486
1.621810 9.250001 -3.293334
1.648162 9.250001 -3.297153
1.674943 9.250001 -3.301928
1.702158 9.250001 -3.307661
1.729816 9.250001 -3.314350
1.757923 9.250001 -3.321987
1.786488 9.250001 -3.330562
1.815516 9.250001 -3.340056
1.845015 9.250001 -3.350469
1.874994 9.250001 -3.361788
1.905461 9.250001 -3.374001
1.936422 9.250001 -3.387020
1.967886 9.250001 -3.400804
1.999862 9.250001 -3.415322
2.032357 9.250001 -3.430738
2.065380 9.250001 -3.446970
2.098940 9.250001 -3.463846
2.133045 9.250001 -3.481192
2.167704 9.250001 -3.498724
2.202926 9.250001 -3.517275
2.238721 9.250001 -3.536431
2.275097 9.250001 -3.556206
2.312065 9.250001 -3.576491
2.349633 9.250001 -3.597535
2.387811 9.250001 -3.618725
2.426610 9.250001 -3.640085
2.466039 9.250001 -3.662362
2.506109 9.250001 -3.684453
2.546830 9.250001 -3.706722
2.588213 9.250001 -3.730033
2.630268 9.250001 -3.752120
2.673006 9.250001 -3.775711
2.716439 9.250001 -3.798672
2.760578 9.250001 -3.821599
2.805434 9.250001 -3.845384
2.851018 9.250001 -3.867797
2.897343 9.250001 -3.891969
2.944421 9.250001 -3.914284
2.992265 9.250001 -3.938083
3.040885 9.250001 -3.960753
3.090295 9.250001 -3.983577
3.140509 9.250001 -4.006812
3.191538 9.250001 -4.028534
3.243397 9.250001 -4.051862
3.296098 9.250001 -4.073316
3.349655 9.250001 -4.094448
3.404083 9.250001 -4.117813
3.459395 9.250001 -4.136687
3.515606 9.250001 -4.159158
3.572730 9.250001 -4.180299
3.630783 9.250001 -4.200075
3.689779 9.250001 -4.219596
3.749732 9.250001 -4.242801
3.810661 9.250001 -4.258714
3.872580 9.250001 -4.276175
3.935504 9.250001 -4.298291
3.999451 9.250001 -4.316326
4.064437 9.250001 -4.333335
4.130479 9.250001 -4.349341
4.197595 9.250001 -4.369822
4.265800 9.250001 -4.388161
4.335114 9.250001 -4.400429
4.405555 9.250001 -4.416022
4.477139 9.250001 -4.433612
4.549887 9.250001 -4.452678
4.623817 9.250001 -4.471176
4.698949 9.250001 -4.478813
4.775301 9.250001 -4.488145
4.852893 9.250001 -4.505845
4.931747 9.250001 -4.523467
5.011882 9.250001 -4.540737
5.093318 9.250001 -4.556883
5.176079 9.250001 -4.562654
5.260183 9.250001 -4.568424
5.345655 9.250001 -4.582405
5.432516 9.250001 -4.597245
5.520787 9.250001 -4.612189
5.610493 9.250001 -4.627206
5.701657 9.250001 -4.641369
5.794302 9.250001 -4.650525
5.888452 9.250001 -4.659680
5.984131 9.250001 -4.667819
6.081367 9.250001 -4.675117
6.180181 9.250001 -4.682415
6.280601 9.250001 -4.693909
6.382653 9.250001 -4.706608
6.486363 9.250001 -4.719307
6.591759 9.250001 -4.731635
6.698867 9.250001 -4.743874
6.807715 9.250001 -4.756114
6.918332 9.250001 -4.767904
7.030747 9.250001 -4.779415
7.144987 9.250001 -4.790926
7.261084 9.250001 -4.801094
7.379068 9.250001 -4.804166
7.498969 9.250001 -4.807239
7.620818 9.250001 -4.810311
7.744647 9.250001 -4.816614
7.870488 9.250001 -4.827997
7.998374 9.250001 -4.839380
8.128337 9.250001 -4.850762
8.260412 9.250001 -4.862261
8.394634 9.250001 -4.874124
8.531036 9.250001 -4.885987
8.669655 9.250001 -4.897850
8.810526 9.250001 -4.909713
8.953687 9.250001 -4.925605
1.000000 9.300001 -3.706611
1.016249 9.300001 -3.642963
1.032761 9.300001 -3.573792
1.049542 9.300001 -3.519360
1.066596 9.300001 -3.475894
1.083927 9.300001 -3.441984
1.101539 9.300001 -3.413995
1.119438 9.300001 -3.390136
1.137627 9.300001 -3.369562
1.156112 9.300001 -3.352330
1.174898 9.300001 -3.336919
1.193988 9.300001 -3.322859
1.213389 9.300001 -3.310185
1.233105 9.300001 -3.298771
1.253141 9.300001 -3.287596
1.273503 9.300001 -3.277041
1.294196 9.300001 -3.268263
1.315225 9.300001 -3.260222
1.336596 9.300001 -3.252318
1.358314 9.300001 -3.244954
1.380384 9.300001 -3.238445
1.402814 9.300001 -3.233348
1.425608 9.300001 -3.229022
1.448772 9.300001 -3.225502
1.472312 9.300001 -3.222463
1.496236 9.300001 -3.220233
1.520548 9.300001 -3.218974
1.545254 9.300001 -3.218686
1.570363 9.300001 -3.219381
1.595879 9.300001 -3.221044
1.621810 9.300001 -3.223704
1.648162 9.300001 -3.227324
1.674943 9.300001 -3.231892
1.702158 9.300001 -3.237406
1.729816 9.300001 -3.243868
1.757923 9.300001 -3.251268
1.786488 9.300001 -3.259600
1.815516 9.300001 -3.268845
1.845015 9.300001 -3.279002
1.874994 9.300001 -3.290061
1.905461 9.300001 -3.302010
1.936422 9.300001 -3.314744
1.967886 9.300001 -3.328238
1.999862 9.300001 -3.342462
2.032357 9.300001 -3.357589
2.065380 9.300001 -3.373533
2.098940 9.300001 -3.390116
